Cluster_Rep.ID	Member_ID
Seq_874750	Seq_874747,Seq_874780,Seq_874782,Seq_874785,Seq_874821
Seq_1297245	Seq_1297251,Seq_1297264,Seq_1297265,Seq_1297495,Seq_1297496
Seq_1450278	Seq_1450276,Seq_1450294,Seq_1450297,Seq_1450332,Seq_1450334
Seq_385962	Seq_385960,Seq_385976,Seq_385979,Seq_385999,Seq_386001
Seq_1002282	Seq_1002281,Seq_1002295,Seq_1002298,Seq_1002318,Seq_1002319
Seq_1295230	Seq_1295227,Seq_1295263,Seq_1295265,Seq_1295268,Seq_1295309
Seq_1577934	Seq_1577926,Seq_1577927,Seq_1577930,Seq_1577932,Seq_1577970
Seq_1350839	Seq_1350845,Seq_1350880,Seq_1350918,Seq_1350953,Seq_1350996
Seq_1265074	Seq_1265059,Seq_1265062,Seq_1265065,Seq_1265068,Seq_1265071
Seq_260513	Seq_260528,Seq_260529,Seq_260536,Seq_260538
Seq_300188	Seq_300212,Seq_300214,Seq_300234,Seq_300236
Seq_497306	Seq_497327,Seq_497329,Seq_497404,Seq_497405
Seq_748902	Seq_748929,Seq_748939,Seq_748953,Seq_748972
Seq_1314302	Seq_1314297,Seq_1314343,Seq_1314348,Seq_1314351
Seq_1576460	Seq_1576457,Seq_1576473,Seq_1576487,Seq_1576504
Seq_1617381	Seq_1617380,Seq_1617387,Seq_1617403,Seq_1617405
Seq_1505851	Seq_159399,Seq_159432,Seq_159978,Seq_1505903
Seq_1706349	Seq_1706347,Seq_1706348,Seq_1706369,Seq_1706372
Seq_1080166	Seq_1080165,Seq_1080187,Seq_1080191,Seq_1080194
Seq_113707	Seq_113700,Seq_113706,Seq_113793,Seq_113795
Seq_48182	Seq_48199,Seq_48201,Seq_48210,Seq_48211
Seq_134354	Seq_134351,Seq_134361,Seq_134362,Seq_134392
Seq_526022	Seq_526016,Seq_526034,Seq_526068,Seq_526070
Seq_583039	Seq_583033,Seq_583112,Seq_583113,Seq_583115
Seq_600728	Seq_600745,Seq_600747,Seq_600754,Seq_600775
Seq_220864	Seq_220858,Seq_220877,Seq_220896,Seq_220898
Seq_547364	Seq_547362,Seq_547375,Seq_547512,Seq_547513
Seq_1310292	Seq_1310289,Seq_1310291,Seq_1310338,Seq_1310341
Seq_771483	Seq_771481,Seq_771611,Seq_771616,Seq_771617
Seq_979220	Seq_979217,Seq_979236,Seq_979237,Seq_979364
Seq_858455	Seq_858451,Seq_858735,Seq_858843,Seq_858975
Seq_105378	Seq_105375,Seq_105409,Seq_105411,Seq_105437
Seq_714137	Seq_714136,Seq_714144,Seq_714163,Seq_714164
Seq_863399	Seq_863398,Seq_863421,Seq_863426,Seq_863428
Seq_1235947	Seq_1235945,Seq_1235982,Seq_1235998,Seq_1236008
Seq_189157	Seq_189153,Seq_189154,Seq_189243,Seq_189245
Seq_1232259	Seq_1232258,Seq_1232261,Seq_1232262,Seq_1232263
Seq_159701	Seq_1506263,Seq_1506273,Seq_1506330,Seq_1506347
Seq_825675	Seq_825674,Seq_825686,Seq_825687,Seq_826057
Seq_1139991	Seq_1139989,Seq_1140029,Seq_1140043,Seq_1140046
Seq_606482	Seq_606480,Seq_606481,Seq_606484,Seq_606485
Seq_1293512	Seq_1293514,Seq_1293669,Seq_1294483,Seq_1294487
Seq_26145	Seq_26177,Seq_26178,Seq_26191,Seq_26202
Seq_804860	Seq_804847,Seq_804850,Seq_804853,Seq_804856
Seq_967792	Seq_968007,Seq_968037,Seq_968049,Seq_968209
Seq_21622	Seq_21647,Seq_21668,Seq_21691,Seq_21692
Seq_691903	Seq_691900,Seq_691914,Seq_691922,Seq_691924
Seq_1325634	Seq_1325632,Seq_1325681,Seq_1325683,Seq_1325700
Seq_1708497	Seq_1708492,Seq_1708523,Seq_1708526,Seq_1708529
Seq_430439	Seq_430780,Seq_430782,Seq_430785,Seq_430863
Seq_838377	Seq_838371,Seq_838373,Seq_838375,Seq_838376
Seq_307314	Seq_307313,Seq_307374,Seq_307441,Seq_307449
Seq_826713	Seq_826708,Seq_826711,Seq_826745,Seq_826766
Seq_1609817	Seq_1705494,Seq_1705602,Seq_1705605,Seq_1705610
Seq_86759	Seq_86765,Seq_86780,Seq_86781,Seq_87099
Seq_826672	Seq_826719,Seq_826731,Seq_826736,Seq_826760
Seq_880487	Seq_880483,Seq_880555,Seq_880561,Seq_880606
Seq_1152640	Seq_1152662,Seq_1152664,Seq_1152667,Seq_1152670
Seq_1543362	Seq_1543346,Seq_1543349,Seq_1543352,Seq_1543357
Seq_703029	Seq_703027,Seq_703061,Seq_703075,Seq_703100
Seq_899909	Seq_899893,Seq_899898,Seq_899903,Seq_899906
Seq_1489681	Seq_1489678,Seq_1489895,Seq_1489898,Seq_1490412
Seq_1607187	Seq_1607180,Seq_1607181,Seq_1607185,Seq_1607267
Seq_1722602	Seq_1722605,Seq_1722608,Seq_1722633,Seq_1722647
Seq_404542	Seq_404538,Seq_404540,Seq_404548,Seq_404578
Seq_1381248	Seq_1381240,Seq_1381243,Seq_1381245,Seq_1381262
Seq_1604728	Seq_1604766,Seq_1604769,Seq_1604848,Seq_1604878
Seq_284768	Seq_284782,Seq_284816,Seq_284821,Seq_284823
Seq_616666	Seq_616661,Seq_616690,Seq_616692,Seq_616728
Seq_639484	Seq_639481,Seq_639497,Seq_639501,Seq_639504
Seq_800515	Seq_800514,Seq_800524,Seq_800525,Seq_800552
Seq_874766	Seq_874791,Seq_874794,Seq_874797,Seq_874800
Seq_1148942	Seq_1148931,Seq_1148934,Seq_1148937,Seq_1148940
Seq_244521	Seq_244524,Seq_244547,Seq_244550,Seq_244553
Seq_359787	Seq_359785,Seq_359815,Seq_359818,Seq_359820
Seq_764637	Seq_764632,Seq_764661,Seq_764664,Seq_764667
Seq_995195	Seq_995192,Seq_995234,Seq_995237,Seq_995242
Seq_1142388	Seq_1142377,Seq_1142380,Seq_1142383,Seq_1142386
Seq_1161642	Seq_1161637,Seq_1161638,Seq_1161640,Seq_1161656
Seq_1448485	Seq_1448484,Seq_1448499,Seq_1448501,Seq_1448504
Seq_1574541	Seq_1574539,Seq_1574548,Seq_1574551,Seq_1574568
Seq_1629084	Seq_1629096,Seq_1629097,Seq_1629099,Seq_1629101
Seq_1720947	Seq_1720936,Seq_1720938,Seq_1720941,Seq_1720944
Seq_306553	Seq_306565,Seq_306585,Seq_306588,Seq_306792
Seq_359771	Seq_359792,Seq_359826,Seq_359828,Seq_359831
Seq_497938	Seq_497932,Seq_497935,Seq_497965,Seq_497967
Seq_630873	Seq_630878,Seq_630880,Seq_630893,Seq_630897
Seq_639492	Seq_639488,Seq_639491,Seq_639517,Seq_639521
Seq_1002291	Seq_1002286,Seq_1002301,Seq_1002304,Seq_1002307
Seq_1269867	Seq_1269882,Seq_1269911,Seq_1269913,Seq_1269916
Seq_1543297	Seq_1543294,Seq_1543312,Seq_1543313,Seq_1543316
Seq_1654284	Seq_1654282,Seq_1654307,Seq_1654310,Seq_1654313
Seq_947439	Seq_947436,Seq_947484,Seq_947487,Seq_947490
Seq_1312680	Seq_1312676,Seq_1312678,Seq_1313054,Seq_1758451
Seq_1756785	Seq_1756789,Seq_1756791,Seq_1756794,Seq_1756797
Seq_361776	Seq_361774,Seq_361783,Seq_361792
Seq_792592	Seq_792591,Seq_792598,Seq_792600
Seq_647035	Seq_647030,Seq_647033,Seq_647051
Seq_123275	Seq_123273,Seq_123276,Seq_123277
Seq_350127	Seq_349880,Seq_349885,Seq_349911
Seq_185733	Seq_185732,Seq_185769,Seq_185770
Seq_1422054	Seq_1422053,Seq_1422057,Seq_1422058
Seq_572298	Seq_572297,Seq_572300,Seq_572301
Seq_91522	Seq_91476,Seq_91478,Seq_91521
Seq_837817	Seq_837814,Seq_837815,Seq_837830
Seq_880875	Seq_880916,Seq_880921,Seq_880946
Seq_1103867	Seq_1103974,Seq_1104133,Seq_1104191
Seq_116199	Seq_116198,Seq_116206,Seq_116207
Seq_343636	Seq_343661,Seq_343702,Seq_343712
Seq_671130	Seq_671128,Seq_671149,Seq_671150
Seq_1315687	Seq_1315686,Seq_1315694,Seq_1315696
Seq_1639699	Seq_1639697,Seq_1639702,Seq_1639712
Seq_1094278	Seq_1094277,Seq_1094283,Seq_1094294
Seq_1170002	Seq_1170037,Seq_1170079,Seq_1170109
Seq_232897	Seq_232896,Seq_232911,Seq_232912
Seq_1186358	Seq_1186356,Seq_1186368,Seq_1186372
Seq_1574297	Seq_1574294,Seq_1574334,Seq_1574336
Seq_1407920	Seq_1407918,Seq_1407925,Seq_1407928
Seq_1641939	Seq_1641955,Seq_1641981,Seq_1641983
Seq_350932	Seq_350930,Seq_350987,Seq_350989
Seq_1619193	Seq_1619192,Seq_1619201,Seq_1619202
Seq_809901	Seq_809900,Seq_809904,Seq_809905
Seq_1492979	Seq_1492980,Seq_1492981,Seq_1493066
Seq_1058452	Seq_1058450,Seq_1058476,Seq_1058479
Seq_1331615	Seq_1331616,Seq_1331626,Seq_1331628
Seq_510035	Seq_510033,Seq_510045,Seq_510047
Seq_1424572	Seq_1424570,Seq_1424587,Seq_1424589
Seq_151923	Seq_151921,Seq_151961,Seq_151964
Seq_688924	Seq_688923,Seq_688950,Seq_688984
Seq_742021	Seq_742020,Seq_742068,Seq_742070
Seq_149459	Seq_149319,Seq_149352,Seq_149475
Seq_462386	Seq_462385,Seq_462430,Seq_462432
Seq_1120167	Seq_1120162,Seq_1120164,Seq_1120184
Seq_1034881	Seq_1034878,Seq_1034908,Seq_1034909
Seq_1491666	Seq_1491665,Seq_1491682,Seq_1491685
Seq_1305243	Seq_1305319,Seq_1305320,Seq_1305322
Seq_497270	Seq_497269,Seq_497290,Seq_497293
Seq_725985	Seq_725984,Seq_726015,Seq_726023
Seq_748930	Seq_748941,Seq_748954,Seq_748974
Seq_786275	Seq_786274,Seq_786277,Seq_786278
Seq_1041588	Seq_1041586,Seq_1041600,Seq_1041601
Seq_1199391	Seq_1199389,Seq_1199408,Seq_1199409
Seq_305720	Seq_305715,Seq_305723,Seq_305733
Seq_1328967	Seq_1329004,Seq_1329183,Seq_1329201
Seq_1619207	Seq_1619206,Seq_1619224,Seq_1619228
Seq_343292	Seq_343289,Seq_343290,Seq_343296
Seq_638629	Seq_638628,Seq_638669,Seq_638671
Seq_1197868	Seq_1197867,Seq_1197875,Seq_1197876
Seq_1461054	Seq_1461052,Seq_1461055,Seq_1461059
Seq_394408	Seq_394405,Seq_394469,Seq_394472
Seq_1041816	Seq_1041911,Seq_1041936,Seq_1042548
Seq_1300937	Seq_1300936,Seq_1300951,Seq_1300952
Seq_33193	Seq_33205,Seq_33209,Seq_33216
Seq_383157	Seq_383156,Seq_383159,Seq_383161
Seq_472314	Seq_472313,Seq_472321,Seq_472324
Seq_1035237	Seq_1035232,Seq_1035233,Seq_1035235
Seq_1128979	Seq_1128908,Seq_1128909,Seq_1128976
Seq_39682	Seq_39678,Seq_39701,Seq_39704
Seq_1154234	Seq_1154231,Seq_1154268,Seq_1154272
Seq_1643309	Seq_1643304,Seq_1643305,Seq_1643306
Seq_188588	Seq_188580,Seq_188583,Seq_188586
Seq_1168236	Seq_1168411,Seq_1168413,Seq_1168840
Seq_428569	Seq_428567,Seq_428570,Seq_428571
Seq_488830	Seq_488827,Seq_489046,Seq_489047
Seq_1207819	Seq_1207817,Seq_1207824,Seq_1207826
Seq_1345045	Seq_1345039,Seq_1345132,Seq_1345199
Seq_19754	Seq_19752,Seq_19770,Seq_19771
Seq_283339	Seq_283336,Seq_283342,Seq_283343
Seq_468717	Seq_468714,Seq_468720,Seq_468722
Seq_755382	Seq_755380,Seq_755384,Seq_755385
Seq_1294871	Seq_1294870,Seq_1294878,Seq_1294880
Seq_1685271	Seq_1685270,Seq_1685299,Seq_1685303
Seq_129909	Seq_129908,Seq_129910,Seq_129911
Seq_883975	Seq_883974,Seq_883992,Seq_883993
Seq_1054024	Seq_1054022,Seq_1054046,Seq_1054049
Seq_1098882	Seq_1098880,Seq_1098887,Seq_1098889
Seq_1241845	Seq_1241843,Seq_1241869,Seq_1241870
Seq_36243	Seq_36242,Seq_36247,Seq_36249
Seq_256146	Seq_256143,Seq_256170,Seq_256174
Seq_844706	Seq_844697,Seq_844702,Seq_845249
Seq_532662	Seq_532659,Seq_532672,Seq_532675
Seq_552271	Seq_552290,Seq_552304,Seq_552306
Seq_1091794	Seq_1091793,Seq_1091807,Seq_1091809
Seq_1662780	Seq_1662865,Seq_1662867,Seq_1662896
Seq_1404817	Seq_1404827,Seq_1404830,Seq_1404849
Seq_56585	Seq_56578,Seq_56607,Seq_56611
Seq_95609	Seq_95600,Seq_95601,Seq_95612
Seq_896639	Seq_896636,Seq_896646,Seq_896647
Seq_1302227	Seq_1302217,Seq_1302220,Seq_1302224
Seq_417547	Seq_417544,Seq_417575,Seq_417604
Seq_468758	Seq_468756,Seq_468790,Seq_468796
Seq_963114	Seq_963192,Seq_963250,Seq_963253
Seq_1113702	Seq_1113707,Seq_1113711,Seq_1113712
Seq_1501602	Seq_1501601,Seq_1501613,Seq_1501615
Seq_1534282	Seq_1534309,Seq_1534766,Seq_1759099
Seq_1652685	Seq_1652673,Seq_1652676,Seq_1652681
Seq_78049	Seq_78048,Seq_78094,Seq_78096
Seq_696207	Seq_696199,Seq_696202,Seq_696204
Seq_1516818	Seq_1516816,Seq_1516826,Seq_1516828
Seq_1048903	Seq_1048938,Seq_1048972,Seq_1049002
Seq_1307299	Seq_1307298,Seq_1307300,Seq_1307303
Seq_967896	Seq_967894,Seq_967925,Seq_967927
Seq_1238709	Seq_1238708,Seq_1238718,Seq_1238721
Seq_1414281	Seq_1415348,Seq_1752834,Seq_1758727
Seq_520724	Seq_520721,Seq_520723,Seq_520755
Seq_343245	Seq_343241,Seq_343243,Seq_343269
Seq_1057068	Seq_1057066,Seq_1057080,Seq_1057081
Seq_1194332	Seq_1194329,Seq_1194358,Seq_1194434
Seq_754499	Seq_754494,Seq_754495,Seq_754496
Seq_1163392	Seq_1163389,Seq_1163421,Seq_1163423
Seq_102806	Seq_102869,Seq_102872,Seq_102875
Seq_647170	Seq_647167,Seq_647169,Seq_647208
Seq_919119	Seq_919117,Seq_919124,Seq_919126
Seq_961159	Seq_961200,Seq_961227,Seq_961269
Seq_37266	Seq_37256,Seq_37259,Seq_37261
Seq_260231	Seq_260223,Seq_260226,Seq_260229
Seq_1304798	Seq_1304840,Seq_1304887,Seq_1304890
Seq_27842	Seq_27852,Seq_27878,Seq_27898
Seq_1325677	Seq_1325685,Seq_1325687,Seq_1325766
Seq_85889	Seq_85923,Seq_85950,Seq_85993
Seq_1188384	Seq_1188395,Seq_1188398,Seq_1188401
Seq_1228919	Seq_1228940,Seq_1228948,Seq_1228951
Seq_1293629	Seq_1293627,Seq_1293650,Seq_1293651
Seq_1351256	Seq_1351254,Seq_1351338,Seq_1351341
Seq_1404547	Seq_1404544,Seq_1404581,Seq_1404584
Seq_1507338	Seq_1507332,Seq_1507375,Seq_1507377
Seq_1744192	Seq_41974,Seq_1744199,Seq_1744238
Seq_26126	Seq_26118,Seq_26121,Seq_26124
Seq_95866	Seq_95857,Seq_95860,Seq_95863
Seq_102753	Seq_102766,Seq_102769,Seq_102773
Seq_207860	Seq_207851,Seq_207854,Seq_207857
Seq_220786	Seq_220777,Seq_220780,Seq_220783
Seq_374019	Seq_374018,Seq_374039,Seq_374256
Seq_383802	Seq_383797,Seq_383800,Seq_383818
Seq_393215	Seq_393206,Seq_393209,Seq_393212
Seq_546443	Seq_546454,Seq_546457,Seq_546460
Seq_764656	Seq_764647,Seq_764650,Seq_764653
Seq_951419	Seq_951416,Seq_951434,Seq_951458
Seq_1230335	Seq_1230333,Seq_1230347,Seq_1230349
Seq_1269879	Seq_1269902,Seq_1269905,Seq_1269907
Seq_1277292	Seq_1277324,Seq_1277365,Seq_1277368
Seq_1282546	Seq_1282536,Seq_1282540,Seq_1282543
Seq_1448664	Seq_1448688,Seq_1448690,Seq_1448693
Seq_1543291	Seq_1543288,Seq_1543301,Seq_1543304
Seq_1575079	Seq_1575076,Seq_1575108,Seq_1575111
Seq_61831	Seq_61823,Seq_61826,Seq_61829
Seq_102783	Seq_102776,Seq_102779,Seq_102782
Seq_447325	Seq_447318,Seq_447322,Seq_447324
Seq_1061339	Seq_1061335,Seq_1061358,Seq_1061363
Seq_1146433	Seq_1146440,Seq_1146456,Seq_1146459
Seq_1431625	Seq_1431628,Seq_1431650,Seq_1431658
Seq_1142320	Seq_1142351,Seq_1142390,Seq_1142393
Seq_1295067	Seq_1295080,Seq_1295093,Seq_1295096
Seq_1328513	Seq_1328584,Seq_1328654,Seq_1328715
Seq_689163	Seq_689208,Seq_689268,Seq_689270
Seq_869750	Seq_869792,Seq_869831,Seq_869834
Seq_1587086	Seq_1587084,Seq_1587122,Seq_1587127
Seq_343979	Seq_343970,Seq_343973,Seq_343976
Seq_1025420	Seq_1025414,Seq_1025415,Seq_1025417
Seq_203580	Seq_203616,Seq_203617
Seq_134533	Seq_134534,Seq_134535
Seq_207804	Seq_207885,Seq_207888
Seq_1300497	Seq_1300495,Seq_1300500
Seq_1584674	Seq_1584678,Seq_1584681
Seq_1479108	Seq_1479115,Seq_1479120
Seq_1128581	Seq_1128578,Seq_1128579
Seq_1463481	Seq_1463485,Seq_1463487
Seq_1226018	Seq_1226017,Seq_1226021
Seq_1497509	Seq_1497508,Seq_1497514
Seq_1418838	Seq_1418837,Seq_1418890
Seq_730255	Seq_730258,Seq_730259
Seq_1648471	Seq_1648467,Seq_1648468
Seq_999424	Seq_999423,Seq_999425
Seq_202614	Seq_202633,Seq_202643
Seq_485335	Seq_485367,Seq_485369
Seq_719235	Seq_719232,Seq_719318
Seq_1500723	Seq_1500721,Seq_1500722
Seq_706625	Seq_706624,Seq_706629
Seq_69953	Seq_69924,Seq_69964
Seq_1137458	Seq_1137460,Seq_1137470
Seq_206730	Seq_206753,Seq_206757
Seq_701921	Seq_701920,Seq_701926
Seq_730023	Seq_730022,Seq_730041
Seq_995024	Seq_995023,Seq_995030
Seq_1127023	Seq_1127025,Seq_1127089
Seq_1574353	Seq_1574350,Seq_1574352
Seq_569987	Seq_569989,Seq_569990
Seq_685134	Seq_685178,Seq_685179
Seq_1088212	Seq_1088210,Seq_1088224
Seq_1127026	Seq_1127045,Seq_1127090
Seq_1552710	Seq_1552709,Seq_1567168
Seq_1658035	Seq_1658033,Seq_1658034
Seq_252187	Seq_252191,Seq_252196
Seq_486888	Seq_486885,Seq_486926
Seq_680629	Seq_680376,Seq_680632
Seq_1509904	Seq_1509923,Seq_1509924
Seq_615184	Seq_615181,Seq_615189
Seq_1585030	Seq_1585028,Seq_1585037
Seq_122886	Seq_122890,Seq_122906
Seq_244224	Seq_244223,Seq_244251
Seq_1077009	Seq_1077006,Seq_1077032
Seq_1153780	Seq_1153776,Seq_1744398
Seq_1487542	Seq_1487540,Seq_1487567
Seq_1499456	Seq_1499474,Seq_1499475
Seq_1550613	Seq_1550618,Seq_1550619
Seq_1211161	Seq_1211157,Seq_1211191
Seq_484583	Seq_484582,Seq_484633
Seq_554666	Seq_554705,Seq_554718
Seq_385851	Seq_385855,Seq_385862
Seq_534221	Seq_534219,Seq_534225
Seq_738631	Seq_738641,Seq_738643
Seq_281800	Seq_281815,Seq_281816
Seq_844724	Seq_844717,Seq_844722
Seq_1303089	Seq_1303086,Seq_1303099
Seq_132878	Seq_132868,Seq_132870
Seq_497569	Seq_497568,Seq_497597
Seq_1410122	Seq_1410126,Seq_1410127
Seq_1652800	Seq_1652797,Seq_1652867
Seq_609166	Seq_609175,Seq_609185
Seq_1559495	Seq_1559498,Seq_1559499
Seq_1640193	Seq_1640153,Seq_1640162
Seq_332599	Seq_332602,Seq_332603
Seq_859576	Seq_859574,Seq_859579
Seq_1351427	Seq_1351603,Seq_1351610
Seq_1359390	Seq_1359389,Seq_1359393
Seq_1561635	Seq_1561622,Seq_1561625
Seq_270330	Seq_270339,Seq_270472
Seq_467034	Seq_467043,Seq_467051
Seq_833345	Seq_833355,Seq_833418
Seq_1610698	Seq_1610694,Seq_1610695
Seq_396057	Seq_396055,Seq_396102
Seq_376674	Seq_376668,Seq_376672
Seq_848998	Seq_848997,Seq_849010
Seq_1722824	Seq_1722840,Seq_1722844
Seq_1338661	Seq_1338660,Seq_1338681
Seq_928514	Seq_928513,Seq_928517
Seq_1276610	Seq_1276608,Seq_1276629
Seq_443597	Seq_443600,Seq_443679
Seq_1128817	Seq_1128820,Seq_1128823
Seq_818928	Seq_818932,Seq_818933
Seq_1502095	Seq_1502094,Seq_1502098
Seq_661181	Seq_661178,Seq_661180
Seq_1309221	Seq_1309217,Seq_1309219
Seq_367321	Seq_367339,Seq_367340
Seq_508856	Seq_508855,Seq_508862
Seq_676557	Seq_676555,Seq_676561
Seq_822501	Seq_822524,Seq_822533
Seq_1660805	Seq_1660803,Seq_1660804
Seq_123597	Seq_123594,Seq_123608
Seq_160758	Seq_160855,Seq_160880
Seq_834745	Seq_834743,Seq_834761
Seq_928904	Seq_929343,Seq_929578
Seq_1041294	Seq_1041292,Seq_1041304
Seq_1697152	Seq_1697178,Seq_1697247
Seq_750917	Seq_750972,Seq_750976
Seq_1211269	Seq_1211264,Seq_1211267
Seq_511984	Seq_512012,Seq_512013
Seq_1248079	Seq_1248071,Seq_1248074
Seq_1730779	Seq_1730818,Seq_1730819
Seq_1302052	Seq_1301199,Seq_1302053
Seq_1585703	Seq_1585719,Seq_1585720
Seq_1611359	Seq_1611614,Seq_1612064
Seq_607965	Seq_607964,Seq_607970
Seq_1428366	Seq_1428360,Seq_1428362
Seq_1031938	Seq_1031936,Seq_1032007
Seq_1053361	Seq_1053367,Seq_1053370
Seq_1723831	Seq_802167,Seq_1723833
Seq_499239	Seq_499236,Seq_499243
Seq_1128863	Seq_1128859,Seq_1128885
Seq_1366532	Seq_1366535,Seq_1366536
Seq_237421	Seq_237420,Seq_237424
Seq_51737	Seq_51752,Seq_51761
Seq_1042382	Seq_1042435,Seq_1042479
Seq_1540576	Seq_1540585,Seq_1540587
Seq_261622	Seq_261637,Seq_261650
Seq_263151	Seq_263150,Seq_263238
Seq_576070	Seq_576128,Seq_576287
Seq_750868	Seq_750865,Seq_750866
Seq_856456	Seq_857317,Seq_857321
Seq_1492536	Seq_1492547,Seq_1493159
Seq_1696015	Seq_1696061,Seq_1696110
Seq_472623	Seq_472622,Seq_472640
Seq_1025959	Seq_1025966,Seq_1026380
Seq_1579605	Seq_1579599,Seq_1579725
Seq_345331	Seq_345357,Seq_345412
Seq_733352	Seq_733349,Seq_733374
Seq_1216683	Seq_1216681,Seq_1216687
Seq_117290	Seq_117289,Seq_117302
Seq_378583	Seq_378589,Seq_1755818
Seq_1328460	Seq_1328456,Seq_1328458
Seq_1576406	Seq_1576401,Seq_1576751
Seq_101990	Seq_101987,Seq_101989
Seq_411660	Seq_411663,Seq_411680
Seq_1285053	Seq_1285052,Seq_1285075
Seq_1640384	Seq_1640389,Seq_1640397
Seq_24194	Seq_24190,Seq_24193
Seq_256054	Seq_256049,Seq_256050
Seq_1221053	Seq_1221224,Seq_1221256
Seq_541611	Seq_541701,Seq_541746
Seq_826723	Seq_826722,Seq_826739
Seq_1317200	Seq_1317198,Seq_1317218
Seq_231613	Seq_231611,Seq_231617
Seq_236195	Seq_236193,Seq_236235
Seq_609647	Seq_609641,Seq_609642
Seq_37326	Seq_37317,Seq_37322
Seq_915489	Seq_915507,Seq_915514
Seq_1304747	Seq_1304745,Seq_1304915
Seq_37223	Seq_37218,Seq_37221
Seq_384706	Seq_384701,Seq_384704
Seq_389633	Seq_389629,Seq_389630
Seq_838330	Seq_838328,Seq_838329
Seq_447299	Seq_447305,Seq_447307
Seq_476565	Seq_476560,Seq_476877
Seq_642298	Seq_642686,Seq_642792
Seq_657892	Seq_657887,Seq_657932
Seq_729146	Seq_729170,Seq_729205
Seq_940094	Seq_940087,Seq_940090
Seq_1093005	Seq_1092997,Seq_1093000
Seq_1228887	Seq_1228937,Seq_1228964
Seq_1285060	Seq_1285059,Seq_1285065
Seq_1543331	Seq_1543324,Seq_1543327
Seq_1756719	Seq_700031,Seq_700034
Seq_103877	Seq_103885,Seq_103891
Seq_141928	Seq_141945,Seq_141948
Seq_156579	Seq_156573,Seq_156577
Seq_159405	Seq_159402,Seq_159437
Seq_324209	Seq_324220,Seq_324222
Seq_393199	Seq_393190,Seq_393193
Seq_700001	Seq_700003,Seq_700008
Seq_741462	Seq_741464,Seq_741481
Seq_856377	Seq_856468,Seq_856471
Seq_862281	Seq_862296,Seq_862298
Seq_880935	Seq_880948,Seq_880950
Seq_1041901	Seq_1041913,Seq_1041938
Seq_1041924	Seq_1041919,Seq_1041921
Seq_1084563	Seq_1084589,Seq_1084593
Seq_1142554	Seq_1142579,Seq_1142610
Seq_1142562	Seq_1142590,Seq_1142620
Seq_1151860	Seq_1151882,Seq_1151885
Seq_1175228	Seq_1175227,Seq_1175247
Seq_1302189	Seq_1302228,Seq_1302237
Seq_1464270	Seq_1753102,Seq_1753103
Seq_1487272	Seq_1487268,Seq_1487270
Seq_102846	Seq_102859,Seq_102988
Seq_352983	Seq_353021,Seq_353054
Seq_419205	Seq_419231,Seq_419267
Seq_569813	Seq_569811,Seq_1748101
Seq_756082	Seq_756076,Seq_756079
Seq_1021523	Seq_1021521,Seq_1021621
Seq_1140243	Seq_1140237,Seq_1140240
Seq_1295225	Seq_1295234,Seq_1295246
Seq_1397483	Seq_1397516,Seq_1397520
Seq_1448682	Seq_1448678,Seq_1448680
Seq_1698417	Seq_1698413,Seq_1698416
Seq_127812	Seq_127829,Seq_127873
Seq_307246	Seq_307243,Seq_307244
Seq_383808	Seq_383805,Seq_383829
Seq_419211	Seq_419274,Seq_419280
Seq_575964	Seq_575962,Seq_575984
Seq_991109	Seq_991145,Seq_991148
Seq_999733	Seq_999756,Seq_999807
Seq_1029158	Seq_1029173,Seq_1029190
Seq_1257321	Seq_1257313,Seq_1257318
Seq_1475215	Seq_1475212,Seq_1475214
Seq_1517836	Seq_1517829,Seq_1517833
Seq_1184814	Seq_1184829,Seq_1184856
Seq_860503	Seq_860506,Seq_860511
Seq_1016918	Seq_1017972,Seq_1018081
Seq_473616	Seq_473611,Seq_473807
Seq_661545	Seq_661537,Seq_661542
Seq_1746951	Seq_387248
Seq_134038	Seq_134037
Seq_1001021	Seq_1001020
Seq_1423722	Seq_1423745
Seq_379355	Seq_379364
Seq_91027	Seq_91035
Seq_398044	Seq_398042
Seq_881657	Seq_881663
Seq_53509	Seq_53508
Seq_1020113	Seq_1020187
Seq_264603	Seq_264602
Seq_289249	Seq_289252
Seq_1472050	Seq_1472059
Seq_73634	Seq_73635
Seq_816429	Seq_816435
Seq_781725	Seq_781726
Seq_1550284	Seq_1550289
Seq_295783	Seq_295791
Seq_1494820	Seq_1494818
Seq_134481	Seq_134480
Seq_742457	Seq_742463
Seq_1120197	Seq_1120201
Seq_851015	Seq_851014
Seq_1167432	Seq_1167441
Seq_1470955	Seq_1470957
Seq_1545033	Seq_1545078
Seq_33095	Seq_33128
Seq_1209113	Seq_1209112
Seq_353713	Seq_353756
Seq_1094485	Seq_1094560
Seq_278808	Seq_278860
Seq_1002057	Seq_1002058
Seq_1481350	Seq_1481362
Seq_1128568	Seq_1128567
Seq_615031	Seq_615064
Seq_1389165	Seq_1389170
Seq_495551	Seq_495574
Seq_1087199	Seq_1087202
Seq_508832	Seq_508839
Seq_1116727	Seq_1116746
Seq_1237559	Seq_1237564
Seq_1636760	Seq_1636772
Seq_1087229	Seq_1087238
Seq_1483870	Seq_1483918
Seq_69288	Seq_69287
Seq_247781	Seq_247780
Seq_1261202	Seq_1261229
Seq_226368	Seq_226434
Seq_758696	Seq_758710
Seq_1031845	Seq_1031844
