Cluster_Rep.ID	Member_ID
Seq_282833	Seq_282840,Seq_282841
Seq_297110	Seq_297112,Seq_297113
Seq_355128	Seq_355127,Seq_1755735
Seq_376423	Seq_376448,Seq_376461
Seq_387257	Seq_387301,Seq_387352
Seq_486717	Seq_486740,Seq_487517
Seq_491560	Seq_491561,Seq_491562
Seq_524262	Seq_524264,Seq_524265
Seq_553301	Seq_553341,Seq_553343
Seq_612105	Seq_612107,Seq_612125
Seq_631615	Seq_631639,Seq_631878
Seq_633090	Seq_633108,Seq_634197
Seq_665957	Seq_665959,Seq_665968
Seq_677087	Seq_677092,Seq_677093
Seq_682896	Seq_682900,Seq_682901
Seq_725238	Seq_725236,Seq_725247
Seq_732823	Seq_732821,Seq_732840
Seq_744372	Seq_744377,Seq_744468
Seq_829054	Seq_829055,Seq_829058
Seq_848841	Seq_848848,Seq_848849
Seq_923559	Seq_923561,Seq_923573
Seq_945585	Seq_945587,Seq_945588
Seq_975158	Seq_975188,Seq_975190
Seq_983685	Seq_983716,Seq_983748
Seq_999443	Seq_999447,Seq_999453
Seq_1031173	Seq_1031189,Seq_1031190
Seq_1069709	Seq_1069710,Seq_1069712
Seq_1071923	Seq_1071921,Seq_1071924
Seq_1074379	Seq_1074389,Seq_1074391
Seq_1104195	Seq_1104194,Seq_1104220
Seq_1199034	Seq_1199053,Seq_1199058
Seq_1318194	Seq_1318190,Seq_1318191
Seq_1405660	Seq_1405662,Seq_1405670
Seq_1480663	Seq_1480666,Seq_1480673
Seq_1508855	Seq_1508880,Seq_1508903
Seq_1559488	Seq_1559506,Seq_1559526
Seq_1566391	Seq_1566396,Seq_1566406
Seq_1567265	Seq_1567281,Seq_1567313
Seq_1620539	Seq_1620542,Seq_1620548
Seq_1650280	Seq_1650285,Seq_1650291
Seq_1651667	Seq_1651677,Seq_1651681
Seq_1700531	Seq_1700536,Seq_1700537
Seq_1743924	Seq_1736321,Seq_1737883
Seq_9044	Seq_9201,Seq_1169951
Seq_44809	Seq_44810,Seq_44816
Seq_46055	Seq_46076,Seq_46077
Seq_86229	Seq_86227,Seq_86236
Seq_89092	Seq_89122,Seq_110840
Seq_92606	Seq_92613,Seq_92622
Seq_93789	Seq_93792,Seq_93793
Seq_99297	Seq_99298,Seq_99299
Seq_123434	Seq_123433,Seq_123444
Seq_163252	Seq_163248,Seq_163249
Seq_165250	Seq_165252,Seq_165254
Seq_221014	Seq_221004,Seq_221006
Seq_254725	Seq_254732,Seq_254733
Seq_267410	Seq_267411,Seq_267454
Seq_320105	Seq_320108,Seq_320113
Seq_329271	Seq_329270,Seq_329283
Seq_374937	Seq_374939,Seq_374950
Seq_377669	Seq_377671,Seq_377675
Seq_404730	Seq_404734,Seq_404736
Seq_448291	Seq_448287,Seq_448290
Seq_468496	Seq_468511,Seq_468525
Seq_491363	Seq_491364,Seq_491366
Seq_504385	Seq_504383,Seq_504415
Seq_590077	Seq_590076,Seq_590084
Seq_622459	Seq_622473,Seq_622474
Seq_654231	Seq_654233,Seq_654307
Seq_671898	Seq_671908,Seq_671909
Seq_691882	Seq_691927,Seq_691935
Seq_721004	Seq_721016,Seq_721017
Seq_729749	Seq_729746,Seq_729747
Seq_803144	Seq_803143,Seq_803146
Seq_807267	Seq_807266,Seq_807269
Seq_861106	Seq_861108,Seq_861110
Seq_888093	Seq_888098,Seq_888099
Seq_971372	Seq_971371,Seq_971382
Seq_972366	Seq_972371,Seq_972382
Seq_1027216	Seq_1027213,Seq_1027215
Seq_1030097	Seq_1030105,Seq_1030107
Seq_1041779	Seq_1041891,Seq_1041899
Seq_1087068	Seq_1087102,Seq_1087103
Seq_1162231	Seq_1162147,Seq_1162148
Seq_1186527	Seq_1186534,Seq_1186535
Seq_1247043	Seq_1247040,Seq_1247042
Seq_1262107	Seq_1262103,Seq_1262108
Seq_1267437	Seq_1267347,Seq_1267446
Seq_1601604	Seq_1601601,Seq_1601603
Seq_1637526	Seq_1637524,Seq_1637525
Seq_1677201	Seq_1677265,Seq_1677287
Seq_1740595	Seq_1740604,Seq_1740615
Seq_27174	Seq_27182,Seq_27183
Seq_59153	Seq_59152,Seq_59159
Seq_78245	Seq_78259,Seq_78294
Seq_139426	Seq_139423,Seq_139440
Seq_186359	Seq_186371,Seq_186373
Seq_265232	Seq_265247,Seq_265254
Seq_267171	Seq_267176,Seq_267179
Seq_308182	Seq_308061,Seq_308180
Seq_379703	Seq_379709,Seq_379724
Seq_407152	Seq_407159,Seq_407160
Seq_454158	Seq_454156,Seq_454159
Seq_473186	Seq_473190,Seq_1747541
Seq_509772	Seq_509780,Seq_509793
Seq_516443	Seq_516460,Seq_516467
Seq_550329	Seq_550342,Seq_550351
Seq_572645	Seq_572648,Seq_572682
Seq_589001	Seq_589021,Seq_589071
Seq_625242	Seq_625240,Seq_625404
Seq_652689	Seq_652698,Seq_652699
Seq_695260	Seq_695287,Seq_695295
Seq_787286	Seq_787294,Seq_787314
Seq_789658	Seq_789676,Seq_789688
Seq_790291	Seq_790290,Seq_790310
Seq_843552	Seq_843436,Seq_843540
Seq_861920	Seq_861923,Seq_861927
Seq_920347	Seq_920359,Seq_920363
Seq_979124	Seq_979128,Seq_979131
Seq_982286	Seq_982285,Seq_982295
Seq_1001839	Seq_1001843,Seq_1001856
Seq_1008213	Seq_1008209,Seq_1008210
Seq_1041798	Seq_1041796,Seq_1041859
Seq_1083226	Seq_1083237,Seq_1083246
Seq_1126460	Seq_1126458,Seq_1126462
Seq_1133437	Seq_1133147,Seq_1133436
Seq_1135808	Seq_1135812,Seq_1135814
Seq_1142706	Seq_1142702,Seq_1142707
Seq_1147576	Seq_1147587,Seq_1147588
Seq_1183861	Seq_1183867,Seq_1183868
Seq_1194175	Seq_1194174,Seq_1194185
Seq_1235648	Seq_1235653,Seq_1235658
Seq_1245673	Seq_1245678,Seq_1245694
Seq_1344814	Seq_1345489,Seq_1345490
Seq_1366376	Seq_1366375,Seq_1366380
Seq_1493672	Seq_1493564,Seq_1493565
Seq_1681081	Seq_1681092,Seq_1681094
Seq_1717628	Seq_1717634,Seq_1717636
Seq_35089	Seq_35103,Seq_35113
Seq_71312	Seq_71329,Seq_71331
Seq_87804	Seq_87816,Seq_87818
Seq_105662	Seq_105665,Seq_105685
Seq_176932	Seq_1745782,Seq_1745783
Seq_185179	Seq_185185,Seq_185197
Seq_193314	Seq_193326,Seq_193335
Seq_207760	Seq_207762,Seq_207766
Seq_233858	Seq_233882,Seq_233889
Seq_259109	Seq_259110,Seq_259115
Seq_281268	Seq_281270,Seq_1755538
Seq_367705	Seq_367707,Seq_367716
Seq_424568	Seq_424590,Seq_424623
Seq_426706	Seq_426711,Seq_426740
Seq_509493	Seq_509496,Seq_509500
Seq_552063	Seq_552062,Seq_552080
Seq_569871	Seq_569870,Seq_569873
Seq_639602	Seq_639442,Seq_639456
Seq_664277	Seq_664272,Seq_664273
Seq_810979	Seq_810977,Seq_810985
Seq_811476	Seq_811487,Seq_811495
Seq_871467	Seq_871481,Seq_871489
Seq_977934	Seq_977931,Seq_977933
Seq_1029969	Seq_1029970,Seq_1029976
Seq_1047775	Seq_1047774,Seq_1047789
Seq_1065544	Seq_1065564,Seq_1065595
Seq_1072926	Seq_1072928,Seq_1072929
Seq_1192704	Seq_1192705,Seq_1192707
Seq_1264410	Seq_1264428,Seq_1264455
Seq_1298440	Seq_1298471,Seq_1298500
Seq_1301141	Seq_1301148,Seq_1301164
Seq_1304737	Seq_1304736,Seq_1304878
Seq_1367196	Seq_1367205,Seq_1367206
Seq_1425750	Seq_1425753,Seq_1425756
Seq_1533571	Seq_1533573,Seq_1533586
Seq_1553733	Seq_1553747,Seq_1553750
Seq_1556305	Seq_1556308,Seq_1556309
Seq_1644461	Seq_1644451,Seq_1644480
Seq_1719760	Seq_1719762,Seq_1719764
Seq_75971	Seq_75970,Seq_75978
Seq_125473	Seq_125472,Seq_125480
Seq_126772	Seq_126778,Seq_126797
Seq_195887	Seq_195890,Seq_195893
Seq_199028	Seq_199027,Seq_199032
Seq_266332	Seq_266339,Seq_266360
Seq_280458	Seq_280459,Seq_280463
Seq_300523	Seq_300535,Seq_300538
Seq_302059	Seq_302058,Seq_302060
Seq_447497	Seq_447494,Seq_447510
Seq_473954	Seq_473947,Seq_473950
Seq_493487	Seq_493491,Seq_493522
Seq_507057	Seq_507074,Seq_507220
Seq_516199	Seq_516196,Seq_516210
Seq_517828	Seq_517827,Seq_517833
Seq_522231	Seq_522239,Seq_1756254
Seq_553494	Seq_553501,Seq_553507
Seq_553692	Seq_553690,Seq_553691
Seq_585374	Seq_585378,Seq_585383
Seq_651614	Seq_651619,Seq_651620
Seq_693273	Seq_693271,Seq_693280
Seq_845390	Seq_845380,Seq_845382
Seq_906741	Seq_906745,Seq_906754
Seq_935530	Seq_935528,Seq_935531
Seq_979744	Seq_979773,Seq_979928
Seq_982249	Seq_982263,Seq_982270
Seq_1027748	Seq_1027760,Seq_1027761
Seq_1098975	Seq_1098977,Seq_1098978
Seq_1117208	Seq_1117120,Seq_1117194
Seq_1148972	Seq_1148971,Seq_1148985
Seq_1169555	Seq_1169561,Seq_1169564
Seq_1175728	Seq_1175757,Seq_1175758
Seq_1230126	Seq_1230105,Seq_1751725
Seq_1287437	Seq_1287436,Seq_1287479
Seq_1301120	Seq_1301118,Seq_1301119
Seq_1315659	Seq_1315666,Seq_1315672
Seq_1357591	Seq_1357601,Seq_1357624
Seq_1361935	Seq_1361934,Seq_1361937
Seq_1430447	Seq_1430445,Seq_1430455
Seq_1485335	Seq_1485332,Seq_1485361
Seq_1518381	Seq_1518390,Seq_1518424
Seq_1573512	Seq_1573506,Seq_1573521
Seq_1626509	Seq_1626511,Seq_1626512
Seq_1640974	Seq_1641009,Seq_1641011
Seq_44080	Seq_44120,Seq_44123
Seq_58796	Seq_58804,Seq_58818
Seq_60587	Seq_60586,Seq_60593
Seq_119783	Seq_119787,Seq_119796
Seq_184884	Seq_184883,Seq_184891
Seq_188554	Seq_188654,Seq_188791
Seq_310745	Seq_310776,Seq_310811
Seq_333377	Seq_333389,Seq_333406
Seq_377165	Seq_377192,Seq_377224
Seq_412075	Seq_412008,Seq_412011
Seq_541267	Seq_541017,Seq_541018
Seq_583622	Seq_583618,Seq_583619
Seq_612056	Seq_612061,Seq_612090
Seq_646437	Seq_646440,Seq_646441
Seq_648040	Seq_648042,Seq_648043
Seq_651463	Seq_651465,Seq_651473
Seq_652439	Seq_652435,Seq_652437
Seq_684292	Seq_684337,Seq_684347
Seq_751186	Seq_751185,Seq_751193
Seq_813568	Seq_813567,Seq_813577
Seq_891633	Seq_891642,Seq_891674
Seq_912465	Seq_912463,Seq_912467
Seq_951222	Seq_951223,Seq_951229
Seq_1012643	Seq_1012648,Seq_1012649
Seq_1065313	Seq_1065311,Seq_1065314
Seq_1118291	Seq_1118293,Seq_1118362
Seq_1119488	Seq_1119498,Seq_1119503
Seq_1145880	Seq_1145881,Seq_1145886
Seq_1170866	Seq_1170865,Seq_1170904
Seq_1207000	Seq_1207001,Seq_1207269
Seq_1248175	Seq_1248187,Seq_1248204
Seq_1251101	Seq_1251103,Seq_1251134
Seq_1278446	Seq_1278476,Seq_1278485
Seq_1289047	Seq_1289046,Seq_1289050
Seq_1386970	Seq_1386959,Seq_1386962
Seq_1492502	Seq_1492514,Seq_1492515
Seq_1537895	Seq_1537894,Seq_1537897
Seq_1553796	Seq_1553794,Seq_1553795
Seq_1585154	Seq_1585168,Seq_1585177
Seq_1598526	Seq_1598527,Seq_1598530
Seq_1643230	Seq_1643236,Seq_1643246
Seq_1658821	Seq_1658822,Seq_1658836
Seq_1718148	Seq_1718160,Seq_1718162
Seq_25519	Seq_25538,Seq_25542
Seq_79316	Seq_79323,Seq_79325
Seq_93377	Seq_93386,Seq_93404
Seq_214048	Seq_214056,Seq_214057
Seq_219735	Seq_219742,Seq_219746
Seq_275783	Seq_275793,Seq_1755525
Seq_357090	Seq_357086,Seq_357095
Seq_433377	Seq_433383,Seq_433384
Seq_435982	Seq_435983,Seq_435997
Seq_436728	Seq_436730,Seq_436732
Seq_472062	Seq_472064,Seq_472071
Seq_490694	Seq_490708,Seq_490723
Seq_509989	Seq_510277,Seq_510278
Seq_542246	Seq_542262,Seq_542264
Seq_547171	Seq_547179,Seq_547183
Seq_555964	Seq_555971,Seq_555973
Seq_630582	Seq_630598,Seq_630611
Seq_668524	Seq_668538,Seq_1748635
Seq_682758	Seq_682764,Seq_682786
Seq_701289	Seq_701288,Seq_701296
Seq_735000	Seq_735002,Seq_735009
Seq_787367	Seq_787374,Seq_787393
Seq_862353	Seq_862357,Seq_862375
Seq_872632	Seq_872653,Seq_872662
Seq_877465	Seq_877468,Seq_877490
Seq_924278	Seq_924199,Seq_924200
Seq_929683	Seq_929686,Seq_929687
Seq_936146	Seq_936151,Seq_936165
Seq_995655	Seq_995685,Seq_995689
Seq_1025427	Seq_1025430,Seq_1025433
Seq_1091699	Seq_1091479,Seq_1091480
Seq_1095020	Seq_1095019,Seq_1095028
Seq_1109485	Seq_1109483,Seq_1109484
Seq_1222066	Seq_1222106,Seq_1222123
Seq_1283451	Seq_1283450,Seq_1283463
Seq_1297979	Seq_1297987,Seq_1297988
Seq_1317741	Seq_1317738,Seq_1317739
Seq_1343393	Seq_1343329,Seq_1343338
Seq_1364068	Seq_1364074,Seq_1364076
Seq_1380649	Seq_260527,Seq_1380658
Seq_1412268	Seq_1412275,Seq_1412281
Seq_1444285	Seq_1444280,Seq_1444409
Seq_1525520	Seq_1525521,Seq_1525522
Seq_1608270	Seq_1608278,Seq_1753957
Seq_1619588	Seq_1619590,Seq_1619600
Seq_1630990	Seq_1630989,Seq_1631006
Seq_1646192	Seq_1646200,Seq_1646205
Seq_1679550	Seq_1679553,Seq_1679565
Seq_1685867	Seq_1685864,Seq_1685865
Seq_1689349	Seq_1689354,Seq_1689359
Seq_1744163	Seq_1744164,Seq_1744168
Seq_30927	Seq_30928,Seq_30931
Seq_85844	Seq_85959,Seq_85960
Seq_85849	Seq_85864,Seq_85909
Seq_116219	Seq_116225,Seq_116226
Seq_133723	Seq_133721,Seq_133753
Seq_149555	Seq_149564,Seq_149567
Seq_199744	Seq_199758,Seq_199760
Seq_200757	Seq_200761,Seq_200762
Seq_214867	Seq_214868,Seq_214873
Seq_233940	Seq_233941,Seq_233943
Seq_276792	Seq_276881,Seq_276884
Seq_283191	Seq_283190,Seq_283195
Seq_292065	Seq_292085,Seq_292093
Seq_408707	Seq_408709,Seq_408715
Seq_415817	Seq_415818,Seq_415824
Seq_457740	Seq_457763,Seq_457788
Seq_531246	Seq_531255,Seq_531262
Seq_640825	Seq_640844,Seq_640855
Seq_651092	Seq_651099,Seq_651100
Seq_653544	Seq_653552,Seq_653555
Seq_656918	Seq_656839,Seq_656841
Seq_674460	Seq_674637,Seq_674659
Seq_748361	Seq_748367,Seq_748380
Seq_760239	Seq_760242,Seq_760247
Seq_766689	Seq_766705,Seq_766706
Seq_827622	Seq_827619,Seq_827625
Seq_846236	Seq_846232,Seq_846235
Seq_889757	Seq_889780,Seq_889814
Seq_908790	Seq_908793,Seq_908794
Seq_917242	Seq_917237,Seq_917241
Seq_979758	Seq_979757,Seq_979767
Seq_1005901	Seq_1005900,Seq_1005944
Seq_1064380	Seq_1064379,Seq_1064384
Seq_1143164	Seq_1143184,Seq_1758000
Seq_1305813	Seq_1305811,Seq_1752158
Seq_1353396	Seq_1353399,Seq_1353403
Seq_1365501	Seq_1365477,Seq_1365500
Seq_1382333	Seq_1382360,Seq_1758648
Seq_1410533	Seq_1410531,Seq_1410532
Seq_1490917	Seq_1490915,Seq_1490933
Seq_1510215	Seq_1509890,Seq_1510005
Seq_1523329	Seq_1523333,Seq_1523335
Seq_1543753	Seq_1543759,Seq_1543762
Seq_1583783	Seq_1583782,Seq_1583803
Seq_1617519	Seq_1617520,Seq_1617523
Seq_1623735	Seq_1623737,Seq_1623743
Seq_1670228	Seq_1670237,Seq_1670240
Seq_1742348	Seq_1742369,Seq_1742370
Seq_184485	Seq_184495,Seq_184504
Seq_188569	Seq_188777,Seq_188785
Seq_273514	Seq_273538,Seq_273541
Seq_325185	Seq_325190,Seq_325205
Seq_377645	Seq_377644,Seq_377660
Seq_382076	Seq_382075,Seq_382172
Seq_388076	Seq_388079,Seq_388081
Seq_413813	Seq_413816,Seq_413826
Seq_421316	Seq_421329,Seq_421330
Seq_444140	Seq_444154,Seq_444164
Seq_468164	Seq_468183,Seq_468186
Seq_471223	Seq_471225,Seq_471233
Seq_495140	Seq_495138,Seq_495150
Seq_570308	Seq_570324,Seq_570346
Seq_587051	Seq_587064,Seq_587073
Seq_634258	Seq_634268,Seq_634271
Seq_638226	Seq_638234,Seq_638242
Seq_639059	Seq_639058,Seq_1756577
Seq_672132	Seq_672153,Seq_672158
Seq_681903	Seq_682061,Seq_682062
Seq_690039	Seq_690049,Seq_690051
Seq_701647	Seq_701649,Seq_701650
Seq_710664	Seq_710676,Seq_710678
Seq_820880	Seq_820877,Seq_820908
Seq_870846	Seq_870845,Seq_870859
Seq_887213	Seq_887216,Seq_887223
Seq_925505	Seq_925511,Seq_925516
Seq_996259	Seq_996272,Seq_996275
Seq_1008145	Seq_1008143,Seq_1008144
Seq_1032610	Seq_1032617,Seq_1032619
Seq_1058006	Seq_1058005,Seq_1058031
Seq_1078707	Seq_1078704,Seq_1078710
Seq_1091378	Seq_1091377,Seq_1091385
Seq_1098923	Seq_1098917,Seq_1098920
Seq_1153001	Seq_1153005,Seq_1153014
Seq_1184227	Seq_1184226,Seq_1184234
Seq_1205864	Seq_1205880,Seq_1205885
Seq_1255619	Seq_1255622,Seq_1255623
Seq_1286680	Seq_1286787,Seq_1286790
Seq_1317735	Seq_1317754,Seq_1317755
Seq_1330700	Seq_1330712,Seq_1330733
Seq_1343050	Seq_1343044,Seq_1343048
Seq_1352452	Seq_1352484,Seq_1352488
Seq_1358093	Seq_1358100,Seq_1358103
Seq_1395437	Seq_1395472,Seq_1395484
Seq_1411029	Seq_1411074,Seq_1411105
Seq_1415109	Seq_1415129,Seq_1415343
Seq_1512541	Seq_1512547,Seq_1512552
Seq_1547068	Seq_1547064,Seq_1547067
Seq_1559500	Seq_1559509,Seq_1559538
Seq_1577080	Seq_1577075,Seq_1577089
Seq_1578182	Seq_1578195,Seq_1578223
Seq_1599852	Seq_1599850,Seq_1599863
Seq_1613100	Seq_1613105,Seq_1613380
Seq_1615752	Seq_1615750,Seq_1615754
Seq_1659456	Seq_1659454,Seq_1659455
Seq_1737456	Seq_1737458,Seq_1737460
Seq_14889	Seq_14895,Seq_14896
Seq_36408	Seq_36411,Seq_36421
Seq_63067	Seq_63098,Seq_63121
Seq_81939	Seq_81951,Seq_81956
Seq_151222	Seq_151227,Seq_151246
Seq_152292	Seq_152318,Seq_152328
Seq_175981	Seq_175978,Seq_175979
Seq_203553	Seq_203552,Seq_203555
Seq_309221	Seq_309222,Seq_309227
Seq_359995	Seq_360000,Seq_360158
Seq_363636	Seq_363634,Seq_363646
Seq_396800	Seq_396798,Seq_396814
Seq_410112	Seq_410119,Seq_410125
Seq_414924	Seq_414925,Seq_414928
Seq_530572	Seq_530574,Seq_530575
Seq_532605	Seq_532663,Seq_532806
Seq_538660	Seq_538746,Seq_538802
Seq_546621	Seq_546624,Seq_546626
Seq_561020	Seq_561042,Seq_561135
Seq_564273	Seq_564283,Seq_564330
Seq_627578	Seq_627585,Seq_627595
Seq_690361	Seq_690360,Seq_690365
Seq_700858	Seq_700857,Seq_700860
Seq_747268	Seq_747265,Seq_747266
Seq_763601	Seq_763350,Seq_763617
Seq_785728	Seq_785731,Seq_785732
Seq_817318	Seq_817324,Seq_817328
Seq_838975	Seq_838980,Seq_838990
Seq_869932	Seq_869941,Seq_869951
Seq_964391	Seq_964246,Seq_964405
Seq_974075	Seq_974070,Seq_974074
Seq_1261768	Seq_1261125,Seq_1261715
Seq_1310033	Seq_1310042,Seq_1310076
Seq_1360714	Seq_1360578,Seq_1360581
Seq_1367368	Seq_1367379,Seq_1367600
Seq_1387484	Seq_1387359,Seq_1387361
Seq_1402135	Seq_1402133,Seq_1402138
Seq_1492207	Seq_1492211,Seq_1492215
Seq_1497547	Seq_1497546,Seq_1497553
Seq_1535697	Seq_1535705,Seq_1535710
Seq_1648759	Seq_1648803,Seq_1648938
Seq_1651059	Seq_1651057,Seq_1651069
Seq_1660420	Seq_1660434,Seq_1660465
Seq_8385	Seq_8393,Seq_8573
Seq_19345	Seq_19349,Seq_19363
Seq_128345	Seq_128359,Seq_128362
Seq_130781	Seq_130780,Seq_130786
Seq_234085	Seq_234113,Seq_234139
Seq_380009	Seq_380012,Seq_380023
Seq_388928	Seq_388930,Seq_388944
Seq_405917	Seq_405926,Seq_405931
Seq_437703	Seq_437700,Seq_437708
Seq_438400	Seq_438406,Seq_1747276
Seq_533866	Seq_533863,Seq_533937
Seq_550056	Seq_550058,Seq_550061
Seq_555131	Seq_555129,Seq_555145
Seq_603410	Seq_603416,Seq_603419
Seq_655665	Seq_655673,Seq_655676
Seq_741159	Seq_741158,Seq_741594
Seq_865319	Seq_865345,Seq_865634
Seq_870555	Seq_870559,Seq_870561
Seq_930107	Seq_930108,Seq_930118
Seq_956873	Seq_956870,Seq_956882
Seq_961003	Seq_960999,Seq_961011
Seq_977069	Seq_977085,Seq_977094
Seq_997118	Seq_997116,Seq_997121
Seq_1032870	Seq_1032882,Seq_1032885
Seq_1038576	Seq_1038580,Seq_1038584
Seq_1039938	Seq_1039946,Seq_1039951
Seq_1042348	Seq_1042362,Seq_1042364
Seq_1047195	Seq_1047171,Seq_1047189
Seq_1060043	Seq_1060041,Seq_1060148
Seq_1093659	Seq_1093685,Seq_1093688
Seq_1105233	Seq_1105235,Seq_1105243
Seq_1121197	Seq_1121193,Seq_1121201
Seq_1192999	Seq_1192998,Seq_1193005
Seq_1239149	Seq_1239152,Seq_1239154
Seq_1265050	Seq_1265028,Seq_1265030
Seq_1280188	Seq_1280187,Seq_1280231
Seq_1330886	Seq_1330900,Seq_1330902
Seq_1335569	Seq_1335632,Seq_1335669
Seq_1352704	Seq_1352708,Seq_1352710
Seq_1362265	Seq_1362264,Seq_1362294
Seq_1387028	Seq_1387023,Seq_1387025
Seq_1422404	Seq_1422403,Seq_1422408
Seq_1434812	Seq_1434822,Seq_1434842
Seq_1608914	Seq_1608911,Seq_1608918
Seq_1626798	Seq_1626796,Seq_1626804
Seq_1632262	Seq_1632268,Seq_1632281
Seq_1723245	Seq_1723242,Seq_1723249
Seq_58117	Seq_58116,Seq_58120
Seq_76774	Seq_76783,Seq_76784
Seq_106313	Seq_106315,Seq_106317
Seq_127434	Seq_127443,Seq_127453
Seq_207538	Seq_207540,Seq_207543
Seq_219636	Seq_219639,Seq_219642
Seq_223706	Seq_223711,Seq_223714
Seq_232894	Seq_232895,Seq_232908
Seq_279293	Seq_279292,Seq_279299
Seq_282879	Seq_282882,Seq_282885
Seq_401501	Seq_401508,Seq_401520
Seq_437960	Seq_438055,Seq_438079
Seq_486546	Seq_486566,Seq_486583
Seq_523710	Seq_523713,Seq_523720
Seq_592544	Seq_592565,Seq_592571
Seq_676047	Seq_676052,Seq_676055
Seq_689856	Seq_689850,Seq_689852
Seq_707046	Seq_707062,Seq_707072
Seq_766189	Seq_766199,Seq_766201
Seq_821975	Seq_821969,Seq_821973
Seq_841070	Seq_841074,Seq_841079
Seq_887578	Seq_887587,Seq_887591
Seq_980178	Seq_980193,Seq_980194
Seq_1058342	Seq_1058345,Seq_1058420
Seq_1070649	Seq_1070647,Seq_1070651
Seq_1166732	Seq_1166733,Seq_1166734
Seq_1183870	Seq_1183880,Seq_1183884
Seq_1208452	Seq_1208455,Seq_1208458
Seq_1258376	Seq_1717331,Seq_1717336
Seq_1300939	Seq_1300934,Seq_1300971
Seq_1367056	Seq_1367065,Seq_1367077
Seq_1438004	Seq_1438009,Seq_1438020
Seq_1451959	Seq_1451958,Seq_1451970
Seq_1463988	Seq_1463986,Seq_1464004
Seq_1473985	Seq_1473984,Seq_1473996
Seq_1491013	Seq_1491015,Seq_1491019
Seq_1515151	Seq_1515155,Seq_1515161
Seq_1516558	Seq_1516560,Seq_1516564
Seq_1539093	Seq_1539110,Seq_1539116
Seq_1568293	Seq_1568302,Seq_1568313
Seq_1617972	Seq_1617990,Seq_1618015
Seq_1628240	Seq_1628250,Seq_1628255
Seq_1696298	Seq_1696296,Seq_1696310
Seq_1702024	Seq_1702022,Seq_1702032
Seq_1274	Seq_1279,Seq_1305
Seq_27375	Seq_27374,Seq_27381
Seq_32457	Seq_32490,Seq_32553
Seq_155072	Seq_155115,Seq_155134
Seq_167359	Seq_167370,Seq_167379
Seq_194775	Seq_194798,Seq_194814
Seq_239744	Seq_239811,Seq_239836
Seq_338715	Seq_338711,Seq_338714
Seq_357517	Seq_357515,Seq_357518
Seq_414990	Seq_414988,Seq_414994
Seq_422339	Seq_422343,Seq_422344
Seq_475711	Seq_475710,Seq_475791
Seq_488552	Seq_488596,Seq_488598
Seq_489648	Seq_489142,Seq_489651
Seq_506387	Seq_506386,Seq_506929
Seq_538157	Seq_538162,Seq_538179
Seq_538158	Seq_538167,Seq_538168
Seq_550230	Seq_550247,Seq_550251
Seq_673948	Seq_673945,Seq_673957
Seq_674220	Seq_674271,Seq_674272
Seq_792685	Seq_792694,Seq_792701
Seq_796752	Seq_796749,Seq_796750
Seq_875165	Seq_875192,Seq_875193
Seq_877552	Seq_877562,Seq_877565
Seq_890902	Seq_890901,Seq_890904
Seq_914523	Seq_914653,Seq_914708
Seq_926178	Seq_926185,Seq_926189
Seq_931694	Seq_931696,Seq_931697
Seq_995110	Seq_995266,Seq_995272
Seq_995492	Seq_995500,Seq_995502
Seq_1012142	Seq_1012139,Seq_1012140
Seq_1046945	Seq_1046959,Seq_1046960
Seq_1141899	Seq_1141901,Seq_1141913
Seq_1180940	Seq_1180937,Seq_1180938
Seq_1198123	Seq_1198126,Seq_1198127
Seq_1207200	Seq_1207229,Seq_1207230
Seq_1221857	Seq_1221870,Seq_1221875
Seq_1241829	Seq_1241834,Seq_1242179
Seq_1254724	Seq_1254736,Seq_1254751
Seq_1263228	Seq_1263230,Seq_1263231
Seq_1287532	Seq_1287508,Seq_1287511
Seq_1350024	Seq_1349976,Seq_1350031
Seq_1425965	Seq_1425973,Seq_1425974
Seq_1501535	Seq_1501555,Seq_1501564
Seq_1525036	Seq_1525041,Seq_1525047
Seq_1549159	Seq_1549166,Seq_1549171
Seq_1566779	Seq_1566782,Seq_1566783
Seq_1571278	Seq_1571283,Seq_1571285
Seq_1634189	Seq_1634202,Seq_1634215
Seq_1648756	Seq_1648786,Seq_1648787
Seq_1666339	Seq_1648411,Seq_1666346
Seq_1677400	Seq_1677481,Seq_1677482
Seq_724	Seq_723,Seq_732
Seq_98170	Seq_98166,Seq_98168
Seq_127730	Seq_127737,Seq_127739
Seq_188592	Seq_188728,Seq_188934
Seq_198125	Seq_198132,Seq_198134
Seq_238721	Seq_238727,Seq_238728
Seq_302275	Seq_302274,Seq_302285
Seq_319986	Seq_319988,Seq_319995
Seq_338889	Seq_338901,Seq_338904
Seq_355144	Seq_355141,Seq_355143
Seq_392553	Seq_392551,Seq_392557
Seq_397819	Seq_397823,Seq_397843
Seq_442798	Seq_442825,Seq_442833
Seq_464905	Seq_464904,Seq_1747449
Seq_504255	Seq_504270,Seq_504289
Seq_522088	Seq_522087,Seq_522104
Seq_565562	Seq_565559,Seq_565565
Seq_721037	Seq_721034,Seq_721035
Seq_722132	Seq_722140,Seq_722143
Seq_752235	Seq_752232,Seq_752233
Seq_767410	Seq_767409,Seq_767414
Seq_775587	Seq_775590,Seq_775593
Seq_842103	Seq_1337251,Seq_1337255
